Generation,evals,avg,std,min,max,best_one,fitness_best_one
226,282,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
227,328,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
228,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
229,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
230,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
231,290,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
232,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
233,282,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
234,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
235,318,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
236,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
237,320,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
238,276,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
239,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
240,322,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
241,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
242,284,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
243,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
244,284,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
245,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
246,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
247,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
248,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
249,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
250,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
251,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
252,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
253,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
254,270,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
255,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
256,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
257,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
258,290,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
259,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
260,294,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
261,282,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
262,278,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
263,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
264,282,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
265,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
266,326,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
267,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
268,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
269,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
270,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
271,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
272,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
273,286,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
274,304,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
275,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
276,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
277,280,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
278,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
279,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
280,284,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
281,318,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
282,296,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
283,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
284,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
285,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
286,288,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
287,306,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
288,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
289,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
290,298,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
291,312,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
292,310,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
293,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
294,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
295,316,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
296,308,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
297,302,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
298,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
299,300,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
300,292,[  7.         428.50188977],[0.00000000e+00 2.27373675e-13],[  7.         428.50188977],[  7.         428.50188977],"[15, 11, 10, 12, 14, 16, 3, 4, 2, 1, 8, 6, 7, 21, 22, 13, 17, 18, 19, 9, 5, 23, 25, 24, 20]","(7.0, 428.5018897658655)"
